file,split,source,original_path,group,sha1,n_boxes,fixes
sh17_75ce4b70bf46.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-4489713.jpeg,2204,75ce4b70bf46f4326190d88b65657cd6e544a221,4,line 6: box clipped to image
sh17_75d496b0fe1d.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-3182768.jpeg,1137,75d496b0fe1d60ec3718359cac79bbd83c35eca2,16,line 23: box clipped to image
sh17_75d713d9ff8b.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-6223030.jpeg,4806,75d713d9ff8bce5a272e0b8f3da5861a5260cea7,4,
sh17_75f8270f7db6.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-7688156.jpeg,6561,75f8270f7db69b48d3dfc682b1ed65d67dd9bb42,18,
sh17_760c058bc1c7.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-7446984.jpeg,6098,760c058bc1c79da346212fd26055238a51466711,7,line 2: box clipped to image
sh17_761c74fadcbf.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-5668880.jpeg,3571,761c74fadcbf890037643c745f7f1a49c0f40bf7,4,
sh17_76204b627f58.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-9733764.jpeg,7996,76204b627f585adc7bfdc3784497e506c9720d09,18,line 23: box clipped to image
sh17_763abf1e05dc.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-5186383.jpeg,2915,763abf1e05dc320b146aed91be37c25c6d8a06bf,4,
sh17_7645342ac47a.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-4491478.jpeg,2249,7645342ac47a089fc961882eadc63f4a64978b54,3,
sh17_764d98b56eab.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-9869644.jpeg,8023,764d98b56eab045a1baed07054786a1399da15b4,4,
sh17_76634c4ec726.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-5196821.jpeg,2919,76634c4ec72660ea0bc4dc36187b707667f1d9af,3,
sh17_7665d3f7dff7.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-3811829.jpeg,1333,7665d3f7dff7ed59964b076913c1a942fef54b16,4,
sh17_7666913381ac.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-4350114.jpeg,1959,7666913381ac43e3f9ef36700e3572a0575f4339,11,line 5: box clipped to image
sh17_766e7f652af3.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-8204989.jpeg,7051,766e7f652af39927b59fff5d6eccacb12fca6c30,3,
sh17_7676dc77ebba.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-4467583.jpeg,2037,7676dc77ebba843dd860368a91bf4359ce3b0e24,4,line 6: box clipped to image
sh17_768ae8192ad8.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-5186306.jpeg,2900,768ae8192ad8255f881525126fa757cb7e204c5b,7,
sh17_76c9a7967c8a.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-6195275.jpeg,4624,76c9a7967c8ad9363e9bd84573202d1acd34376b,3,
sh17_76c9b77004c9.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-10841934.jpeg,102,76c9b77004c9283603bd1bd5aded40cfdc2555f9,4,
sh17_76ca9f2232c8.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-4621932.jpeg,2541,76ca9f2232c8fdbcd4512ef5cb4f4ec5fc0afff7,3,
sh17_76e07a198d56.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-5234521.jpeg,3024,76e07a198d56cdde388d8444a44c8e3f5c6098f0,4,
sh17_76ec7d0bbff4.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-7652135.jpeg,6414,76ec7d0bbff4f2d17e4d0cff93991999c5e07635,13,
sh17_76eef330768f.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-7483045.jpeg,6164,76eef330768fc4c1e05608f87f2e7ebb21c4002a,1,line 1: box clipped to image
sh17_76ef3f35e589.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-7014410.jpeg,5573,76ef3f35e5895cef57ff14e31c35a88892e314bb,4,line 6: box clipped to image
sh17_770ce573ccab.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-3579538.jpeg,1203,770ce573ccab16b26be2aeb1046ba8a5224a5e67,3,line 4: box clipped to image
sh17_770eaf0b2570.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-12911951.jpeg,440,770eaf0b2570b55d9cecce0cb18feb18f143ac90,4,line 5: box clipped to image
sh17_7738d312e6c2.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-7245746.jpeg,5921,7738d312e6c2e9e4e77461b58441b4b6595e46fb,2,
sh17_7743ffc7aae8.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-6696863.jpeg,5188,7743ffc7aae8306e7f7ce74a740b796a6b6bca96,2,line 1: box clipped to image
sh17_774611ab035e.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-4792496.jpeg,2648,774611ab035ef1abd9dde337f11781eb81ff51fd,0,
sh17_774a64cfa947.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-896568.jpeg,7670,774a64cfa9474f571cd7c2d091973e570d3a5546,3,
sh17_7751e1dd5c9f.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-5409693.jpeg,3223,7751e1dd5c9f3e56dd66124e3915f17dca2660ff,5,
sh17_7758c046f037.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-7482638.jpeg,6151,7758c046f037bf404020db6cb0f77574d3ed6607,2,
sh17_77739534049f.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-6205513.jpeg,4703,77739534049fa89dd30916bee8fa3420410c3c6e,8,line 11: box clipped to image
sh17_77800590c0f7.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-2383650.jpeg,1047,77800590c0f7feda0d636eb7eed646494debb505,74,
sh17_77a89122da9d.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-5502956.jpeg,3412,77a89122da9d11e15508e3a904b9450d34b890c0,2,
sh17_77c426b0b972.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-8532846.jpeg,7246,77c426b0b972eb18393afc9468a96cc402bae36d,3,
sh17_77d00a325a56.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-8867377.jpeg,7503,77d00a325a56387cc82e4d6e172e3233ab09fe74,4,
sh17_77d13ffce14b.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-11293624.jpeg,136,77d13ffce14b6c2b526c10dfab0d87833fd4e43f,6,
sh17_77e253484364.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-3855772.jpeg,1510,77e253484364b685a49912fdcf0e477658201283,4,
sh17_77e5dd95b35a.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-6590919.jpeg,5113,77e5dd95b35a49b177aee7818e8f7139bd6625a7,7,
sh17_77e9fe662b69.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-7246556.jpeg,5926,77e9fe662b69c9aef178f4691318e25048be2c8b,1,
sh17_77f64137187e.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-6205492.jpeg,4687,77f64137187eef79f961de39fd0a7ff85a573a71,5,
sh17_78157101e6b1.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-5234515.jpeg,3019,78157101e6b142fe3828e14b14ed1688b9eb6a75,4,line 7: box clipped to image
sh17_783f36338e81.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-17640015.jpeg,883,783f36338e811742242d4278f964cc3733b56474,4,
sh17_7841d0fda0d8.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-3845016.jpeg,1414,7841d0fda0d896edc271cb6ad2d855431928f5ae,4,
sh17_78446ca1b14a.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-6474305.jpeg,5067,78446ca1b14aecaeb67c33059fca20078f7c0bc0,3,
sh17_7865856d2679.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-7889175.jpeg,6798,7865856d2679b8626b081e88cccea79017976f52,4,
sh17_788237411084.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-6474122.jpeg,5059,7882374110842e9a47753be0958fe4e80fe21d78,3,
sh17_7889a949f1f3.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-14539148.jpeg,664,7889a949f1f3222507d66a6fe328c2aa5130f33c,3,
sh17_78b3dcd47e3b.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-7267234.jpeg,5950,78b3dcd47e3ba15e30a13ecdb2e3f62291b7873e,4,
sh17_78c9b05af01d.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-6098070.jpeg,4452,78c9b05af01df8bc7ce677a4f308a76e8b68eb8c,2,line 4: box clipped to image
sh17_78ce217e5ac4.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-5324929.jpeg,3145,78ce217e5ac42b95fc37efc8aeee0d5d93424503,9,line 11: box clipped to image
sh17_78d4927ad6fb.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-7482637.jpeg,6150,78d4927ad6fbf77b07abe8cf2ed2e19dbe2edde9,3,line 4: box clipped to image
sh17_78e3d52d4f90.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-10039997.jpeg,13,78e3d52d4f90a6ab56bbd730378d72afdaf08210,8,
sh17_78ebff396d12.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-4904530.jpeg,2729,78ebff396d126517ff78c19ecbe2e5fb95a8e3f2,4,
sh17_78f34f6b06be.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-5835364.jpeg,3927,78f34f6b06beae647a09483f1039b3ed9b555a48,5,
sh17_78f926aeed19.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-5089115.jpeg,2854,78f926aeed19675eb04377fdfdee20012691a108,4,
sh17_78fbc54196c4.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-6231787.jpeg,4852,78fbc54196c463bb8595c3bc4d55dfd7ba7a2d56,4,
sh17_790ae158bbde.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-9429554.jpeg,7959,790ae158bbdeb80766c00169418c200485328bf9,3,
sh17_790fd4152777.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-7175953.jpeg,5810,790fd41527779d449c5d69097111931b45816467,4,
sh17_79160e94ac1f.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-4559766.jpeg,2401,79160e94ac1f031be34a5d05903a91ab93c5cc53,4,line 6: box clipped to image
sh17_79183adf8e8f.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-5089152.jpeg,2874,79183adf8e8f813464a640655d4dd51dd6ead591,3,
sh17_792b3126eacc.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-8068000.jpeg,6944,792b3126eacc1ea7b32733ab88a346131bb207f3,3,
sh17_7931a54e968e.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-8961253.jpeg,7610,7931a54e968edb418693dae0fa4430837dce0164,9,
sh17_793457f669ec.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-11586327.jpeg,165,793457f669ec91a0c14542ea384e9c27d808da79,6,line 8: box clipped to image
sh17_793f46729a1e.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-4481531.jpeg,2095,793f46729a1ecad165b19d6b16119d299186dfac,9,
sh17_7944cb1120dd.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-8447802.jpeg,7192,7944cb1120dd21230e4fb838e43c5e1632f631b7,3,
sh17_79450d5e695e.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-4560071.jpeg,2411,79450d5e695edd89e0d09333cd5d7a62db374f78,4,
sh17_79456b546ed9.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-5974409.jpeg,4320,79456b546ed92899b0ec09fa0aaa390414525d95,3,
sh17_79540022ba4f.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-4239007.jpeg,1830,79540022ba4fb302c3a9f98f84925ed425965829,3,line 2: box clipped to image; line 4: box clipped to image
sh17_795655171735.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-7709129.jpeg,6643,79565517173559e8106061b7215f987ab12a0087,14,
sh17_795f5a7a8c64.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-6620977.jpeg,5170,795f5a7a8c643aa73fe9f18fd4c052a8293b53bb,3,
sh17_7973b573d4e2.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-5710789.jpeg,3672,7973b573d4e210bdef7b8f82c74c8b91f6fec944,4,
sh17_7982909dd8c6.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-8853471.jpeg,7475,7982909dd8c6d26caf1537fc3d8a8c0d1b2266ad,5,
sh17_798713bdeda6.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-6232003.jpeg,4882,798713bdeda69117207d071d84dbc54409842165,8,line 9: box clipped to image
sh17_79872c0b60ac.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-5439408.jpeg,3342,79872c0b60ac6405eb449c49bd3adb780b6d752f,10,
sh17_7997457e05d1.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-4962984.jpeg,2767,7997457e05d16441b898550d577900d925fbc86b,7,
sh17_79aae5782e32.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-4384141.jpeg,2006,79aae5782e325f18c771f936e11ad1f0e8348f09,4,
sh17_79ae647b1d8b.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-3855619.jpeg,1494,79ae647b1d8b3ee96638226e7b7bc62bf034e3c2,4,
sh17_79b3b4a822c3.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-4904442.jpeg,2717,79b3b4a822c38ece05d987396091ca64574ade4b,7,
sh17_79b610308e3a.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-7437492.jpeg,6054,79b610308e3a03e11e852ab6e057bbc7d072e57b,6,
sh17_79c842bf187c.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-7674899.jpeg,6517,79c842bf187cb63ea2ec47fd5692aa122a756128,4,
sh17_79c9013c4634.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-7690163.jpeg,6613,79c9013c4634a0393dd9f03d5ca78a4e3769ead5,4,
sh17_79c9f1688b0d.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-6475733.jpeg,5087,79c9f1688b0d86634f305c238ce8ee168a4bb652,12,line 8: box clipped to image; line 18: box clipped to image; line 19: box clipped to image
sh17_79d06c95f85d.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-7014414.jpeg,5576,79d06c95f85dbd66b348e2bd771f235a686488cf,5,
sh17_79d748505108.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-6026441.jpeg,4426,79d748505108f624c5cfecf4ccf210b223a5ed80,3,
sh17_79dd7bfa81a2.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-8985454.jpeg,7676,79dd7bfa81a2cd5ad78e8d935a1768dc862da422,3,line 28: box clipped to image
sh17_79deaa7094ef.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-4021811.jpeg,1683,79deaa7094efdbffc113fbbab14fbfa47145fe09,3,line 4: box clipped to image
sh17_79e632448cf9.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-7075024.jpeg,5717,79e632448cf9da1ff6734d493c9dfc9700a82dd0,4,
sh17_79e7b4242ff5.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-9062787.jpeg,7756,79e7b4242ff5ec1ac02b56ef2f1f36ee422d6ef7,4,
sh17_79efbaad316b.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-13801626.jpeg,566,79efbaad316bb4923ae59d535a7c67f4aab3e8f7,4,
sh17_79f5fb40b323.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-6913752.jpeg,5470,79f5fb40b323b041078e874318b1ca3333993e6a,2,
sh17_79f74a8dd225.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-8937402.jpeg,7515,79f74a8dd225a51598a1f0514e89aa98d07e644c,4,
sh17_7a03c95a5eee.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-5231243.jpeg,3012,7a03c95a5eeee4ad0bbfa8783502883aff8bf73e,3,
sh17_7a17a3f5ed81.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-7728016.jpeg,6651,7a17a3f5ed817018e9685c57e98d2f63bc6c3ec5,1,
sh17_7a24eb7be828.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-7222328.jpeg,5891,7a24eb7be828b1831e4b960502a010832b26cee4,4,
sh17_7a2c36cfd1be.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-5410142.jpeg,3307,7a2c36cfd1be8000c6bb4e459c0aaadca48459d1,1,
sh17_7a36e6f2e6d3.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-8942630.jpeg,7560,7a36e6f2e6d37c0583903277136a8c019e6b50f2,8,line 14: box clipped to image
sh17_7a56c2cd02bc.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-2352354.jpeg,1041,7a56c2cd02bc90845e2774ef4d4e77191c3e81bc,3,
sh17_7a5ff0dfa80b.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-4620631.jpeg,2508,7a5ff0dfa80b82d410b4f04d91bc96e4be34b9fe,3,line 4: box clipped to image
sh17_7a621e6c7422.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-8653608.jpeg,7303,7a621e6c7422483ff4ffbfc69874bc952bf27187,4,
sh17_7a62e4fff31d.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-7018648.jpeg,5624,7a62e4fff31de9b30ed8af18a5ba9fd12fa9b3f9,3,
sh17_7a63126afe4e.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-5089140.jpeg,2868,7a63126afe4e8690e8840ae17f5d5305200ba624,4,line 1: box clipped to image; line 4: box clipped to image
sh17_7a706417dad5.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-6205509.jpeg,4699,7a706417dad5fe67291d5c6f19575aa07a81bb1b,3,
sh17_7a72bd4432ff.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-3874109.jpeg,1589,7a72bd4432ffc5c94a894737f5fd73018d25be95,8,
sh17_7a77017e3b90.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-5239740.jpeg,3037,7a77017e3b909ee0cad937a80f838663296d3d04,3,
sh17_7a91d524dedf.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-12903170.jpeg,374,7a91d524dedf51f6bcf94021243d20505f1bb8ed,6,
sh17_7a95cc410b72.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-4559617.jpeg,2374,7a95cc410b72e6cbf9ecd2d57db4a9b5ab7bb4a4,3,
sh17_7a9a225312e2.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-7034380.jpeg,5675,7a9a225312e2fbdb9ceaee22f1d5324f002f663b,3,line 2: box clipped to image
sh17_7a9b7a82de76.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-4307817.jpeg,1873,7a9b7a82de76fb180ae72c08c2f530be6f1dd51a,4,
sh17_7ad01cde8d48.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-7015285.jpeg,5608,7ad01cde8d48125e39f41b618b50afb9686c864c,2,
sh17_7ad28c29c66e.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-8853472.jpeg,7476,7ad28c29c66e6e1441a528eac39535405f2aa817,5,line 9: box clipped to image
sh17_7ad9b5a79bac.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-8123847.jpeg,6988,7ad9b5a79bac3dcbf3483a80f5e12157a6dff52d,6,
sh17_7adde9c0abec.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-6711680.jpeg,5229,7adde9c0abeca768420d913b33d667ad7c7fe7c1,9,
sh17_7ae579e42b96.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-4888918.jpeg,2709,7ae579e42b965182bd323d330887b87f630c15b1,2,
sh17_7ae6af01a278.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-14822654.jpeg,694,7ae6af01a2786da2fe75aa0c6a8f42d916481fab,20,
sh17_7af2829f478c.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-7688341.jpeg,6573,7af2829f478c6550c6ae24606f2a125772ee2fb8,4,
sh17_7af77344bf70.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-8560309.jpeg,7297,7af77344bf70caafcd9214cb5107953abd5481e0,4,
sh17_7afa86f5a96e.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-2249290.jpeg,1030,7afa86f5a96e0e96549b357fefe29e4fce252a99,2,
sh17_7b0848676955.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-6195116.jpeg,4618,7b084867695533f327ccf7c43261ead88cb47d08,4,line 5: box clipped to image
sh17_7b1167be649c.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-7006686.jpeg,5545,7b1167be649c60e404e8b084a480f06a6950477b,4,
sh17_7b34e17b6a03.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-5413728.jpeg,3317,7b34e17b6a03ac9b09b070a60c967652c2bac770,6,line 10: box clipped to image
sh17_7b433f9bc132.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-5691551.jpeg,3633,7b433f9bc1321586c94081daa5930bdac7171c71,3,
sh17_7b46e1830ae9.jpg,train,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-7647989.jpeg,6340,7b46e1830ae9205d837aa888556a4e200a1df44a,11,
